Joint1(deg),Joint2(deg),Joint3(deg),Joint4(deg),Joint5(deg),Joint6(deg)
30.24,72.96,-50.05,-34.11,-103.75,1.48
30.24,72.96,-50.05,-34.11,-103.75,1.48
30.75,73.13,-50.08,-34.02,-104.40,1.45
30.75,73.13,-50.08,-34.02,-104.40,1.45
30.75,73.13,-50.08,-34.02,-104.40,1.45
30.75,73.13,-50.08,-34.02,-104.40,1.45
30.75,73.13,-50.08,-34.02,-104.40,1.45
30.75,73.13,-50.08,-34.02,-104.40,1.45
30.75,73.13,-50.08,-34.02,-104.40,1.45
30.75,73.13,-50.08,-34.02,-104.40,1.45
30.75,73.13,-50.08,-34.02,-104.40,1.45
30.75,73.13,-50.08,-34.02,-104.40,1.45
30.61,72.95,-50.08,-34.11,-104.10,1.48
30.61,72.95,-50.08,-34.11,-104.10,1.48
30.61,72.95,-50.08,-34.11,-104.10,1.48
30.61,72.95,-50.08,-34.11,-104.10,1.48
30.61,72.95,-50.08,-34.11,-104.10,1.48
30.61,72.95,-50.08,-34.11,-104.10,1.48
30.61,72.95,-50.08,-34.11,-104.10,1.48
30.61,72.95,-50.08,-34.11,-104.10,1.48
30.61,72.95,-50.08,-34.11,-104.10,1.48
30.61,72.95,-50.08,-34.11,-104.10,1.48
30.37,72.55,-50.12,-34.22,-103.55,1.52
30.37,72.55,-50.12,-34.22,-103.55,1.52
30.37,72.55,-50.12,-34.22,-103.55,1.52
30.37,72.55,-50.12,-34.22,-103.55,1.52
30.37,72.55,-50.12,-34.22,-103.55,1.52
30.37,72.55,-50.12,-34.22,-103.55,1.52
30.37,72.55,-50.12,-34.22,-103.55,1.52
30.37,72.55,-50.12,-34.22,-103.55,1.52
30.37,72.55,-50.12,-34.22,-103.55,1.52
30.37,72.55,-50.12,-34.22,-103.55,1.52
30.13,72.02,-50.19,-34.31,-102.91,1.55
30.13,72.02,-50.19,-34.31,-102.91,1.55
30.13,72.02,-50.19,-34.31,-102.91,1.55
30.13,72.02,-50.19,-34.31,-102.91,1.55
30.13,72.02,-50.19,-34.31,-102.91,1.55
30.13,72.02,-50.19,-34.31,-102.91,1.55
30.13,72.02,-50.19,-34.31,-102.91,1.55
30.13,72.02,-50.19,-34.31,-102.91,1.55
30.13,72.02,-50.19,-34.31,-102.91,1.55
29.88,71.41,-50.28,-34.40,-102.23,1.57
29.88,71.41,-50.28,-34.40,-102.23,1.57
29.88,71.41,-50.28,-34.40,-102.23,1.57
29.88,71.41,-50.28,-34.40,-102.23,1.57
29.88,71.41,-50.28,-34.40,-102.23,1.57
29.88,71.41,-50.28,-34.40,-102.23,1.57
29.88,71.41,-50.28,-34.40,-102.23,1.57
29.88,71.41,-50.28,-34.40,-102.23,1.57
29.88,71.41,-50.28,-34.40,-102.23,1.57
29.88,71.41,-50.28,-34.40,-102.23,1.57
29.62,70.79,-50.38,-34.48,-101.54,1.60
29.62,70.79,-50.38,-34.48,-101.54,1.60
29.62,70.79,-50.38,-34.48,-101.54,1.60
29.62,70.79,-50.38,-34.48,-101.54,1.60
29.62,70.79,-50.38,-34.48,-101.54,1.60
29.62,70.79,-50.38,-34.48,-101.54,1.60
29.62,70.79,-50.38,-34.48,-101.54,1.60
29.62,70.79,-50.38,-34.48,-101.54,1.60
29.62,70.79,-50.38,-34.48,-101.54,1.60
29.62,70.79,-50.38,-34.48,-101.54,1.60
29.62,70.79,-50.38,-34.48,-101.54,1.60
29.56,70.58,-50.42,-34.49,-101.34,1.60
29.56,70.58,-50.42,-34.49,-101.34,1.60
29.56,70.58,-50.42,-34.49,-101.34,1.60
29.56,70.58,-50.42,-34.49,-101.34,1.60
29.56,70.58,-50.42,-34.49,-101.34,1.60
29.56,70.58,-50.42,-34.49,-101.34,1.60
29.56,70.58,-50.42,-34.49,-101.34,1.60
29.56,70.58,-50.42,-34.49,-101.34,1.60
29.56,70.58,-50.42,-34.49,-101.34,1.60
29.49,70.71,-50.36,-34.53,-101.33,1.61
29.49,70.71,-50.36,-34.53,-101.33,1.61
29.49,70.71,-50.36,-34.53,-101.33,1.61
29.49,70.71,-50.36,-34.53,-101.33,1.61
29.49,70.71,-50.36,-34.53,-101.33,1.61
29.49,70.71,-50.36,-34.53,-101.33,1.61
29.49,70.71,-50.36,-34.53,-101.33,1.61
29.49,70.71,-50.36,-34.53,-101.33,1.61
29.49,70.71,-50.36,-34.53,-101.33,1.61
29.49,70.71,-50.36,-34.53,-101.33,1.61
29.18,70.44,-50.38,-34.65,-100.80,1.64
29.18,70.44,-50.38,-34.65,-100.80,1.64
29.18,70.44,-50.38,-34.65,-100.80,1.64
29.18,70.44,-50.38,-34.65,-100.80,1.64
29.18,70.44,-50.38,-34.65,-100.80,1.64
29.18,70.44,-50.38,-34.65,-100.80,1.64
29.18,70.44,-50.38,-34.65,-100.80,1.64
29.18,70.44,-50.38,-34.65,-100.80,1.64
29.18,70.44,-50.38,-34.65,-100.80,1.64
29.18,70.44,-50.38,-34.65,-100.80,1.64
28.83,70.08,-50.43,-34.77,-100.17,1.67
28.83,70.08,-50.43,-34.77,-100.17,1.67
28.83,70.08,-50.43,-34.77,-100.17,1.67
28.83,70.08,-50.43,-34.77,-100.17,1.67
28.83,70.08,-50.43,-34.77,-100.17,1.67
28.83,70.08,-50.43,-34.77,-100.17,1.67
28.83,70.08,-50.43,-34.77,-100.17,1.67
28.83,70.08,-50.43,-34.77,-100.17,1.67
28.83,70.08,-50.43,-34.77,-100.17,1.67
28.83,70.08,-50.43,-34.77,-100.17,1.67
28.44,69.67,-50.50,-34.90,-99.48,1.69
28.44,69.67,-50.50,-34.90,-99.48,1.69
28.44,69.67,-50.50,-34.90,-99.48,1.69
28.44,69.67,-50.50,-34.90,-99.48,1.69
28.44,69.67,-50.50,-34.90,-99.48,1.69
28.44,69.67,-50.50,-34.90,-99.48,1.69
28.44,69.67,-50.50,-34.90,-99.48,1.69
28.44,69.67,-50.50,-34.90,-99.48,1.69
28.44,69.67,-50.50,-34.90,-99.48,1.69
28.44,69.67,-50.50,-34.90,-99.48,1.69
28.04,69.25,-50.58,-35.03,-98.78,1.71
28.04,69.25,-50.58,-35.03,-98.78,1.71
28.04,69.25,-50.58,-35.03,-98.78,1.71
28.04,69.25,-50.58,-35.03,-98.78,1.71
28.04,69.25,-50.58,-35.03,-98.78,1.71
28.04,69.25,-50.58,-35.03,-98.78,1.71
28.04,69.25,-50.58,-35.03,-98.78,1.71
28.04,69.25,-50.58,-35.03,-98.78,1.71
28.04,69.25,-50.58,-35.03,-98.78,1.71
28.04,69.25,-50.58,-35.03,-98.78,1.71
27.69,68.92,-50.63,-35.12,-98.21,1.72
27.69,68.92,-50.63,-35.12,-98.21,1.72
27.69,68.92,-50.63,-35.12,-98.21,1.72
27.69,68.92,-50.63,-35.12,-98.21,1.72
27.69,68.92,-50.63,-35.12,-98.21,1.72
27.69,68.92,-50.63,-35.12,-98.21,1.72
27.69,68.92,-50.63,-35.12,-98.21,1.72
27.69,68.92,-50.63,-35.12,-98.21,1.72
27.69,68.92,-50.63,-35.12,-98.21,1.72
27.69,68.92,-50.63,-35.12,-98.21,1.72
27.98,69.23,-50.57,-35.04,-98.69,1.72
27.98,69.23,-50.57,-35.04,-98.69,1.72
27.98,69.23,-50.57,-35.04,-98.69,1.72
27.98,69.23,-50.57,-35.04,-98.69,1.72
27.98,69.23,-50.57,-35.04,-98.69,1.72
27.98,69.23,-50.57,-35.04,-98.69,1.72
27.98,69.23,-50.57,-35.04,-98.69,1.72
27.98,69.23,-50.57,-35.04,-98.69,1.72
27.98,69.23,-50.57,-35.04,-98.69,1.72
27.98,69.23,-50.57,-35.04,-98.69,1.72
27.68,69.00,-50.53,-35.12,-98.23,1.75
27.68,69.00,-50.53,-35.12,-98.23,1.75
27.68,69.00,-50.53,-35.12,-98.23,1.75
27.68,69.00,-50.53,-35.12,-98.23,1.75
27.68,69.00,-50.53,-35.12,-98.23,1.75
27.68,69.00,-50.53,-35.12,-98.23,1.75
27.68,69.00,-50.53,-35.12,-98.23,1.75
27.68,69.00,-50.53,-35.12,-98.23,1.75
27.68,69.00,-50.53,-35.12,-98.23,1.75
27.68,69.00,-50.53,-35.12,-98.23,1.75
27.32,68.67,-50.50,-35.19,-97.66,1.77
27.32,68.67,-50.50,-35.19,-97.66,1.77
27.32,68.67,-50.50,-35.19,-97.66,1.77
27.32,68.67,-50.50,-35.19,-97.66,1.77
27.32,68.67,-50.50,-35.19,-97.66,1.77
27.32,68.67,-50.50,-35.19,-97.66,1.77
27.32,68.67,-50.50,-35.19,-97.66,1.77
27.32,68.67,-50.50,-35.19,-97.66,1.77
27.32,68.67,-50.50,-35.19,-97.66,1.77
27.32,68.67,-50.50,-35.19,-97.66,1.77
27.32,68.67,-50.50,-35.19,-97.66,1.77
26.92,68.26,-50.48,-35.26,-97.04,1.79
26.92,68.26,-50.48,-35.26,-97.04,1.79
26.92,68.26,-50.48,-35.26,-97.04,1.79
26.92,68.26,-50.48,-35.26,-97.04,1.79
26.92,68.26,-50.48,-35.26,-97.04,1.79
26.92,68.26,-50.48,-35.26,-97.04,1.79
26.92,68.26,-50.48,-35.26,-97.04,1.79
26.92,68.26,-50.48,-35.26,-97.04,1.79
26.92,68.26,-50.48,-35.26,-97.04,1.79
26.92,68.26,-50.48,-35.26,-97.04,1.79
26.50,67.82,-50.46,-35.31,-96.39,1.81
26.50,67.82,-50.46,-35.31,-96.39,1.81
26.50,67.82,-50.46,-35.31,-96.39,1.81
26.50,67.82,-50.46,-35.31,-96.39,1.81
26.50,67.82,-50.46,-35.31,-96.39,1.81
26.50,67.82,-50.46,-35.31,-96.39,1.81
26.50,67.82,-50.46,-35.31,-96.39,1.81
26.50,67.82,-50.46,-35.31,-96.39,1.81
26.50,67.82,-50.46,-35.31,-96.39,1.81
26.50,67.82,-50.46,-35.31,-96.39,1.81
26.08,67.38,-50.45,-35.36,-95.75,1.82
26.08,67.38,-50.45,-35.36,-95.75,1.82
26.08,67.38,-50.45,-35.36,-95.75,1.82
26.08,67.38,-50.45,-35.36,-95.75,1.82
26.08,67.38,-50.45,-35.36,-95.75,1.82
26.08,67.38,-50.45,-35.36,-95.75,1.82
26.08,67.38,-50.45,-35.36,-95.75,1.82
26.08,67.38,-50.45,-35.36,-95.75,1.82
26.08,67.38,-50.45,-35.36,-95.75,1.82
26.08,67.38,-50.45,-35.36,-95.75,1.82
26.51,67.83,-50.47,-35.31,-96.40,1.81
26.51,67.83,-50.47,-35.31,-96.40,1.81
26.51,67.83,-50.47,-35.31,-96.40,1.81
26.51,67.83,-50.47,-35.31,-96.40,1.81
26.51,67.83,-50.47,-35.31,-96.40,1.81
26.51,67.83,-50.47,-35.31,-96.40,1.81
26.51,67.83,-50.47,-35.31,-96.40,1.81
26.51,67.83,-50.47,-35.31,-96.40,1.81
26.51,67.83,-50.47,-35.31,-96.40,1.81
26.51,67.83,-50.47,-35.31,-96.40,1.81
26.22,67.67,-50.41,-35.38,-95.99,1.84
26.22,67.67,-50.41,-35.38,-95.99,1.84
26.22,67.67,-50.41,-35.38,-95.99,1.84
26.22,67.67,-50.41,-35.38,-95.99,1.84
26.22,67.67,-50.41,-35.38,-95.99,1.84
26.22,67.67,-50.41,-35.38,-95.99,1.84
26.22,67.67,-50.41,-35.38,-95.99,1.84
26.22,67.67,-50.41,-35.38,-95.99,1.84
26.22,67.67,-50.41,-35.38,-95.99,1.84
26.22,67.67,-50.41,-35.38,-95.99,1.84
25.84,67.42,-50.36,-35.44,-95.46,1.86
25.84,67.42,-50.36,-35.44,-95.46,1.86
25.84,67.42,-50.36,-35.44,-95.46,1.86
25.84,67.42,-50.36,-35.44,-95.46,1.86
25.84,67.42,-50.36,-35.44,-95.46,1.86
25.84,67.42,-50.36,-35.44,-95.46,1.86
25.84,67.42,-50.36,-35.44,-95.46,1.86
25.84,67.42,-50.36,-35.44,-95.46,1.86
25.84,67.42,-50.36,-35.44,-95.46,1.86
25.84,67.42,-50.36,-35.44,-95.46,1.86
25.41,67.09,-50.31,-35.50,-94.86,1.88
25.41,67.09,-50.31,-35.50,-94.86,1.88
25.41,67.09,-50.31,-35.50,-94.86,1.88
25.41,67.09,-50.31,-35.50,-94.86,1.88
25.41,67.09,-50.31,-35.50,-94.86,1.88
25.41,67.09,-50.31,-35.50,-94.86,1.88
25.41,67.09,-50.31,-35.50,-94.86,1.88
25.41,67.09,-50.31,-35.50,-94.86,1.88
25.41,67.09,-50.31,-35.50,-94.86,1.88
25.41,67.09,-50.31,-35.50,-94.86,1.88
24.94,66.73,-50.26,-35.54,-94.23,1.89
24.94,66.73,-50.26,-35.54,-94.23,1.89
24.94,66.73,-50.26,-35.54,-94.23,1.89
24.94,66.73,-50.26,-35.54,-94.23,1.89
24.94,66.73,-50.26,-35.54,-94.23,1.89
24.94,66.73,-50.26,-35.54,-94.23,1.89
24.94,66.73,-50.26,-35.54,-94.23,1.89
24.94,66.73,-50.26,-35.54,-94.23,1.89
24.94,66.73,-50.26,-35.54,-94.23,1.89
24.94,66.73,-50.26,-35.54,-94.23,1.89
24.94,66.73,-50.26,-35.54,-94.23,1.89
24.94,66.73,-50.26,-35.54,-94.23,1.89
24.46,66.36,-50.22,-35.59,-93.61,1.90
24.46,66.36,-50.22,-35.59,-93.61,1.90
24.46,66.36,-50.22,-35.59,-93.61,1.90
24.46,66.36,-50.22,-35.59,-93.61,1.90
24.46,66.36,-50.22,-35.59,-93.61,1.90
24.46,66.36,-50.22,-35.59,-93.61,1.90
24.46,66.36,-50.22,-35.59,-93.61,1.90
24.46,66.36,-50.22,-35.59,-93.61,1.90
24.00,66.01,-50.17,-35.62,-93.01,1.91
24.00,66.01,-50.17,-35.62,-93.01,1.91
24.00,66.01,-50.17,-35.62,-93.01,1.91
24.00,66.01,-50.17,-35.62,-93.01,1.91
24.00,66.01,-50.17,-35.62,-93.01,1.91
24.00,66.01,-50.17,-35.62,-93.01,1.91
24.00,66.01,-50.17,-35.62,-93.01,1.91
24.00,66.01,-50.17,-35.62,-93.01,1.91
24.00,66.01,-50.17,-35.62,-93.01,1.91
24.00,66.01,-50.17,-35.62,-93.01,1.91
23.51,65.67,-50.13,-35.65,-92.41,1.91
23.51,65.67,-50.13,-35.65,-92.41,1.91
23.51,65.67,-50.13,-35.65,-92.41,1.91
23.51,65.67,-50.13,-35.65,-92.41,1.91
23.51,65.67,-50.13,-35.65,-92.41,1.91
23.51,65.67,-50.13,-35.65,-92.41,1.91
23.51,65.67,-50.13,-35.65,-92.41,1.91
23.51,65.67,-50.13,-35.65,-92.41,1.91
23.51,65.67,-50.13,-35.65,-92.41,1.91
23.51,65.67,-50.13,-35.65,-92.41,1.91
22.95,65.28,-50.07,-35.67,-91.73,1.92
22.95,65.28,-50.07,-35.67,-91.73,1.92
22.95,65.28,-50.07,-35.67,-91.73,1.92
22.95,65.28,-50.07,-35.67,-91.73,1.92
22.95,65.28,-50.07,-35.67,-91.73,1.92
22.95,65.28,-50.07,-35.67,-91.73,1.92
22.95,65.28,-50.07,-35.67,-91.73,1.92
22.95,65.28,-50.07,-35.67,-91.73,1.92
22.95,65.28,-50.07,-35.67,-91.73,1.92
22.95,65.28,-50.07,-35.67,-91.73,1.92
22.35,64.87,-50.02,-35.70,-91.01,1.92
22.35,64.87,-50.02,-35.70,-91.01,1.92
22.35,64.87,-50.02,-35.70,-91.01,1.92
22.35,64.87,-50.02,-35.70,-91.01,1.92
22.35,64.87,-50.02,-35.70,-91.01,1.92
22.35,64.87,-50.02,-35.70,-91.01,1.92
22.35,64.87,-50.02,-35.70,-91.01,1.92
22.35,64.87,-50.02,-35.70,-91.01,1.92
22.35,64.87,-50.02,-35.70,-91.01,1.92
22.35,64.87,-50.02,-35.70,-91.01,1.92
21.72,64.47,-49.96,-35.72,-90.28,1.92
21.72,64.47,-49.96,-35.72,-90.28,1.92
21.72,64.47,-49.96,-35.72,-90.28,1.92
21.72,64.47,-49.96,-35.72,-90.28,1.92
21.72,64.47,-49.96,-35.72,-90.28,1.92
21.72,64.47,-49.96,-35.72,-90.28,1.92
21.72,64.47,-49.96,-35.72,-90.28,1.92
21.72,64.47,-49.96,-35.72,-90.28,1.92
21.72,64.47,-49.96,-35.72,-90.28,1.92
21.72,64.47,-49.96,-35.72,-90.28,1.92
21.12,64.09,-49.90,-35.74,-89.57,1.92
21.12,64.09,-49.90,-35.74,-89.57,1.92
21.12,64.09,-49.90,-35.74,-89.57,1.92
21.12,64.09,-49.90,-35.74,-89.57,1.92
21.12,64.09,-49.90,-35.74,-89.57,1.92
21.12,64.09,-49.90,-35.74,-89.57,1.92
21.12,64.09,-49.90,-35.74,-89.57,1.92
21.12,64.09,-49.90,-35.74,-89.57,1.92
21.12,64.09,-49.90,-35.74,-89.57,1.92
21.12,64.09,-49.90,-35.74,-89.57,1.92
21.02,64.02,-49.90,-35.74,-89.48,1.92
21.02,64.02,-49.90,-35.74,-89.48,1.92
21.02,64.02,-49.90,-35.74,-89.48,1.92
21.02,64.02,-49.90,-35.74,-89.48,1.92
21.02,64.02,-49.90,-35.74,-89.48,1.92
21.02,64.02,-49.90,-35.74,-89.48,1.92
21.02,64.02,-49.90,-35.74,-89.48,1.92
21.02,64.02,-49.90,-35.74,-89.48,1.92
21.02,64.02,-49.90,-35.74,-89.48,1.92
21.02,64.02,-49.90,-35.74,-89.48,1.92
20.96,64.05,-49.86,-35.77,-89.34,1.94
20.96,64.05,-49.86,-35.77,-89.34,1.94
20.96,64.05,-49.86,-35.77,-89.34,1.94
20.96,64.05,-49.86,-35.77,-89.34,1.94
20.96,64.05,-49.86,-35.77,-89.34,1.94
20.96,64.05,-49.86,-35.77,-89.34,1.94
20.96,64.05,-49.86,-35.77,-89.34,1.94
20.96,64.05,-49.86,-35.77,-89.34,1.94
20.96,64.05,-49.86,-35.77,-89.34,1.94
20.96,64.05,-49.86,-35.77,-89.34,1.94
20.60,63.92,-49.77,-35.80,-88.88,1.95
20.60,63.92,-49.77,-35.80,-88.88,1.95
20.60,63.92,-49.77,-35.80,-88.88,1.95
20.60,63.92,-49.77,-35.80,-88.88,1.95
20.60,63.92,-49.77,-35.80,-88.88,1.95
20.60,63.92,-49.77,-35.80,-88.88,1.95
20.60,63.92,-49.77,-35.80,-88.88,1.95
20.60,63.92,-49.77,-35.80,-88.88,1.95
20.60,63.92,-49.77,-35.80,-88.88,1.95
20.60,63.92,-49.77,-35.80,-88.88,1.95
20.17,63.74,-49.68,-35.84,-88.34,1.96
20.17,63.74,-49.68,-35.84,-88.34,1.96
20.17,63.74,-49.68,-35.84,-88.34,1.96
20.17,63.74,-49.68,-35.84,-88.34,1.96
20.17,63.74,-49.68,-35.84,-88.34,1.96
20.17,63.74,-49.68,-35.84,-88.34,1.96
20.17,63.74,-49.68,-35.84,-88.34,1.96
20.17,63.74,-49.68,-35.84,-88.34,1.96
20.17,63.74,-49.68,-35.84,-88.34,1.96
20.17,63.74,-49.68,-35.84,-88.34,1.96
19.68,63.55,-49.58,-35.86,-87.76,1.97
19.68,63.55,-49.58,-35.86,-87.76,1.97
19.68,63.55,-49.58,-35.86,-87.76,1.97
19.68,63.55,-49.58,-35.86,-87.76,1.97
19.68,63.55,-49.58,-35.86,-87.76,1.97
19.68,63.55,-49.58,-35.86,-87.76,1.97
19.68,63.55,-49.58,-35.86,-87.76,1.97
19.68,63.55,-49.58,-35.86,-87.76,1.97
19.68,63.55,-49.58,-35.86,-87.76,1.97
19.68,63.55,-49.58,-35.86,-87.76,1.97
19.18,63.34,-49.48,-35.88,-87.18,1.97
19.18,63.34,-49.48,-35.88,-87.18,1.97
19.18,63.34,-49.48,-35.88,-87.18,1.97
19.18,63.34,-49.48,-35.88,-87.18,1.97
19.18,63.34,-49.48,-35.88,-87.18,1.97
19.18,63.34,-49.48,-35.88,-87.18,1.97
19.18,63.34,-49.48,-35.88,-87.18,1.97
19.18,63.34,-49.48,-35.88,-87.18,1.97
19.18,63.34,-49.48,-35.88,-87.18,1.97
19.18,63.34,-49.48,-35.88,-87.18,1.97
18.81,63.19,-49.41,-35.89,-86.76,1.97
18.81,63.19,-49.41,-35.89,-86.76,1.97
18.81,63.19,-49.41,-35.89,-86.76,1.97
18.81,63.19,-49.41,-35.89,-86.76,1.97
18.81,63.19,-49.41,-35.89,-86.76,1.97
18.81,63.19,-49.41,-35.89,-86.76,1.97
18.81,63.19,-49.41,-35.89,-86.76,1.97
18.81,63.19,-49.41,-35.89,-86.76,1.97
18.81,63.19,-49.41,-35.89,-86.76,1.97
18.81,63.19,-49.41,-35.89,-86.76,1.97
19.11,63.33,-49.46,-35.89,-87.08,1.98
19.11,63.33,-49.46,-35.89,-87.08,1.98
19.11,63.33,-49.46,-35.89,-87.08,1.98
19.11,63.33,-49.46,-35.89,-87.08,1.98
19.11,63.33,-49.46,-35.89,-87.08,1.98
19.11,63.33,-49.46,-35.89,-87.08,1.98
19.11,63.33,-49.46,-35.89,-87.08,1.98
19.11,63.33,-49.46,-35.89,-87.08,1.98
19.11,63.33,-49.46,-35.89,-87.08,1.98
19.11,63.33,-49.46,-35.89,-87.08,1.98
19.11,63.33,-49.46,-35.89,-87.08,1.98
19.11,63.33,-49.46,-35.89,-87.08,1.98
18.78,63.24,-49.38,-35.92,-86.65,1.99
18.78,63.24,-49.38,-35.92,-86.65,1.99
18.78,63.24,-49.38,-35.92,-86.65,1.99
18.78,63.24,-49.38,-35.92,-86.65,1.99
18.78,63.24,-49.38,-35.92,-86.65,1.99
18.78,63.24,-49.38,-35.92,-86.65,1.99
18.78,63.24,-49.38,-35.92,-86.65,1.99
18.78,63.24,-49.38,-35.92,-86.65,1.99
18.78,63.24,-49.38,-35.92,-86.65,1.99
18.34,63.13,-49.29,-35.94,-86.14,2.00
18.34,63.13,-49.29,-35.94,-86.14,2.00
18.34,63.13,-49.29,-35.94,-86.14,2.00
18.34,63.13,-49.29,-35.94,-86.14,2.00
18.34,63.13,-49.29,-35.94,-86.14,2.00
18.34,63.13,-49.29,-35.94,-86.14,2.00
18.34,63.13,-49.29,-35.94,-86.14,2.00
18.34,63.13,-49.29,-35.94,-86.14,2.00
18.34,63.13,-49.29,-35.94,-86.14,2.00
18.34,63.13,-49.29,-35.94,-86.14,2.00
17.83,63.00,-49.19,-35.95,-85.58,2.00
17.83,63.00,-49.19,-35.95,-85.58,2.00
17.83,63.00,-49.19,-35.95,-85.58,2.00
17.83,63.00,-49.19,-35.95,-85.58,2.00
17.83,63.00,-49.19,-35.95,-85.58,2.00
17.83,63.00,-49.19,-35.95,-85.58,2.00
17.83,63.00,-49.19,-35.95,-85.58,2.00
17.83,63.00,-49.19,-35.95,-85.58,2.00
17.83,63.00,-49.19,-35.95,-85.58,2.00
17.83,63.00,-49.19,-35.95,-85.58,2.00
17.30,62.87,-49.09,-35.96,-85.00,2.00
17.30,62.87,-49.09,-35.96,-85.00,2.00
17.30,62.87,-49.09,-35.96,-85.00,2.00
17.30,62.87,-49.09,-35.96,-85.00,2.00
17.30,62.87,-49.09,-35.96,-85.00,2.00
17.30,62.87,-49.09,-35.96,-85.00,2.00
17.30,62.87,-49.09,-35.96,-85.00,2.00
17.30,62.87,-49.09,-35.96,-85.00,2.00
17.30,62.87,-49.09,-35.96,-85.00,2.00
17.30,62.87,-49.09,-35.96,-85.00,2.00
16.76,62.74,-48.99,-35.97,-84.45,2.00
16.76,62.74,-48.99,-35.97,-84.45,2.00
16.76,62.74,-48.99,-35.97,-84.45,2.00
16.76,62.74,-48.99,-35.97,-84.45,2.00
16.76,62.74,-48.99,-35.97,-84.45,2.00
16.76,62.74,-48.99,-35.97,-84.45,2.00
16.76,62.74,-48.99,-35.97,-84.45,2.00
16.76,62.74,-48.99,-35.97,-84.45,2.00
16.76,62.74,-48.99,-35.97,-84.45,2.00
16.76,62.74,-48.99,-35.97,-84.45,2.00
17.30,62.87,-49.09,-35.96,-85.02,2.00
17.30,62.87,-49.09,-35.96,-85.02,2.00
17.30,62.87,-49.09,-35.96,-85.02,2.00
17.30,62.87,-49.09,-35.96,-85.02,2.00
17.30,62.87,-49.09,-35.96,-85.02,2.00
17.30,62.87,-49.09,-35.96,-85.02,2.00
17.30,62.87,-49.09,-35.96,-85.02,2.00
17.30,62.87,-49.09,-35.96,-85.02,2.00
17.30,62.87,-49.09,-35.96,-85.02,2.00
17.30,62.87,-49.09,-35.96,-85.02,2.00
17.03,62.80,-49.01,-35.98,-84.65,2.01
17.03,62.80,-49.01,-35.98,-84.65,2.01
17.03,62.80,-49.01,-35.98,-84.65,2.01
17.03,62.80,-49.01,-35.98,-84.65,2.01
17.03,62.80,-49.01,-35.98,-84.65,2.01
17.03,62.80,-49.01,-35.98,-84.65,2.01
17.03,62.80,-49.01,-35.98,-84.65,2.01
17.03,62.80,-49.01,-35.98,-84.65,2.01
17.03,62.80,-49.01,-35.98,-84.65,2.01
17.03,62.80,-49.01,-35.98,-84.65,2.01
16.63,62.70,-48.92,-36.00,-84.16,2.01
16.63,62.70,-48.92,-36.00,-84.16,2.01
16.63,62.70,-48.92,-36.00,-84.16,2.01
16.63,62.70,-48.92,-36.00,-84.16,2.01
16.63,62.70,-48.92,-36.00,-84.16,2.01
16.63,62.70,-48.92,-36.00,-84.16,2.01
16.63,62.70,-48.92,-36.00,-84.16,2.01
16.63,62.70,-48.92,-36.00,-84.16,2.01
16.63,62.70,-48.92,-36.00,-84.16,2.01
16.63,62.70,-48.92,-36.00,-84.16,2.01
16.16,62.58,-48.82,-36.01,-83.62,2.01
16.16,62.58,-48.82,-36.01,-83.62,2.01
16.16,62.58,-48.82,-36.01,-83.62,2.01
16.16,62.58,-48.82,-36.01,-83.62,2.01
16.16,62.58,-48.82,-36.01,-83.62,2.01
16.16,62.58,-48.82,-36.01,-83.62,2.01
16.16,62.58,-48.82,-36.01,-83.62,2.01
16.16,62.58,-48.82,-36.01,-83.62,2.01
16.16,62.58,-48.82,-36.01,-83.62,2.01
16.16,62.58,-48.82,-36.01,-83.62,2.01
15.63,62.45,-48.72,-36.01,-83.06,2.01
15.63,62.45,-48.72,-36.01,-83.06,2.01
15.63,62.45,-48.72,-36.01,-83.06,2.01
15.63,62.45,-48.72,-36.01,-83.06,2.01
15.63,62.45,-48.72,-36.01,-83.06,2.01
15.63,62.45,-48.72,-36.01,-83.06,2.01
15.63,62.45,-48.72,-36.01,-83.06,2.01
15.63,62.45,-48.72,-36.01,-83.06,2.01
15.63,62.45,-48.72,-36.01,-83.06,2.01
15.63,62.45,-48.72,-36.01,-83.06,2.01
15.63,62.45,-48.72,-36.01,-83.06,2.01
15.63,62.45,-48.72,-36.01,-83.06,2.01
15.10,62.33,-48.62,-36.01,-82.50,2.01
15.10,62.33,-48.62,-36.01,-82.50,2.01
15.10,62.33,-48.62,-36.01,-82.50,2.01
15.10,62.33,-48.62,-36.01,-82.50,2.01
15.10,62.33,-48.62,-36.01,-82.50,2.01
15.10,62.33,-48.62,-36.01,-82.50,2.01
15.10,62.33,-48.62,-36.01,-82.50,2.01
15.10,62.33,-48.62,-36.01,-82.50,2.01
15.49,62.42,-48.70,-36.01,-82.93,2.01
15.49,62.42,-48.70,-36.01,-82.93,2.01
15.49,62.42,-48.70,-36.01,-82.93,2.01
15.49,62.42,-48.70,-36.01,-82.93,2.01
15.49,62.42,-48.70,-36.01,-82.93,2.01
15.49,62.42,-48.70,-36.01,-82.93,2.01
15.49,62.42,-48.70,-36.01,-82.93,2.01
15.49,62.42,-48.70,-36.01,-82.93,2.01
15.49,62.42,-48.70,-36.01,-82.93,2.01
15.49,62.42,-48.70,-36.01,-82.93,2.01
15.45,62.36,-48.68,-36.02,-82.80,2.01
15.45,62.36,-48.68,-36.02,-82.80,2.01
15.45,62.36,-48.68,-36.02,-82.80,2.01
